,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,track_href,type,uri,valence
73,0.0102,https://api.spotify.com/v1/audio-analysis/27mhCGdAA8gM7b33KIiB3k,0.641,222027,0.72,27mhCGdAA8gM7b33KIiB3k,0.0,11,0.154,-4.326,1,0.0552,1,77.969,4,https://api.spotify.com/v1/tracks/27mhCGdAA8gM7b33KIiB3k,audio_features,spotify:track:27mhCGdAA8gM7b33KIiB3k,0.578
74,0.129,https://api.spotify.com/v1/audio-analysis/2Ozc0me9PV5vlt8cokwdvI,0.698,247427,0.922,2Ozc0me9PV5vlt8cokwdvI,0.0,1,0.106,-3.359,1,0.517,1,126.594,5,https://api.spotify.com/v1/tracks/2Ozc0me9PV5vlt8cokwdvI,audio_features,spotify:track:2Ozc0me9PV5vlt8cokwdvI,0.691
75,0.0478,https://api.spotify.com/v1/audio-analysis/5PCJldueshnwqQVjS16543,0.793,269400,0.568,5PCJldueshnwqQVjS16543,3.57e-05,1,0.0304,-4.958,1,0.0459,1,100.005,4,https://api.spotify.com/v1/tracks/5PCJldueshnwqQVjS16543,audio_features,spotify:track:5PCJldueshnwqQVjS16543,0.806
76,0.0666,https://api.spotify.com/v1/audio-analysis/5qjESLw4uzDNvG2V5QIoaS,0.531,197277,0.712,5qjESLw4uzDNvG2V5QIoaS,0.0,9,0.399,-4.887,1,0.336,1,101.43,4,https://api.spotify.com/v1/tracks/5qjESLw4uzDNvG2V5QIoaS,audio_features,spotify:track:5qjESLw4uzDNvG2V5QIoaS,0.648
77,0.00193,https://api.spotify.com/v1/audio-analysis/3sfydNh0QQAdnIAtDVG16H,0.676,215853,0.73,3sfydNh0QQAdnIAtDVG16H,0.0,1,0.0627,-5.963,1,0.267,1,178.117,4,https://api.spotify.com/v1/tracks/3sfydNh0QQAdnIAtDVG16H,audio_features,spotify:track:3sfydNh0QQAdnIAtDVG16H,0.489
78,0.248,https://api.spotify.com/v1/audio-analysis/0EHR9OObFtjlhQB8wSt1m7,0.916,286907,0.568,0EHR9OObFtjlhQB8wSt1m7,0.0,6,0.081,-5.358,1,0.13,1,112.009,5,https://api.spotify.com/v1/tracks/0EHR9OObFtjlhQB8wSt1m7,audio_features,spotify:track:0EHR9OObFtjlhQB8wSt1m7,0.954
79,0.245,https://api.spotify.com/v1/audio-analysis/3lPxKulLnBJlYMNVTmFkQz,0.865,205240,0.775,3lPxKulLnBJlYMNVTmFkQz,0.0,9,0.237,-3.517,0,0.292,1,89.905,4,https://api.spotify.com/v1/tracks/3lPxKulLnBJlYMNVTmFkQz,audio_features,spotify:track:3lPxKulLnBJlYMNVTmFkQz,0.359
80,0.0559,https://api.spotify.com/v1/audio-analysis/2Mpj1Ul5OFPyyP4wB62Rvi,0.514,254027,0.911,2Mpj1Ul5OFPyyP4wB62Rvi,0.0,1,0.775,-2.027,0,0.41,1,161.109,4,https://api.spotify.com/v1/tracks/2Mpj1Ul5OFPyyP4wB62Rvi,audio_features,spotify:track:2Mpj1Ul5OFPyyP4wB62Rvi,0.619
81,0.0352,https://api.spotify.com/v1/audio-analysis/0GX5oOKtU0nnx5OkhenW2i,0.72,234360,0.755,0GX5oOKtU0nnx5OkhenW2i,2.22e-05,4,0.183,-6.403,0,0.076,1,126.023,4,https://api.spotify.com/v1/tracks/0GX5oOKtU0nnx5OkhenW2i,audio_features,spotify:track:0GX5oOKtU0nnx5OkhenW2i,0.562
82,0.0178,https://api.spotify.com/v1/audio-analysis/0UdqZQEbRWTkNXlh5kl2L8,0.752,330027,0.925,0UdqZQEbRWTkNXlh5kl2L8,0.125,2,0.104,-3.288,1,0.0867,1,113.528,3,https://api.spotify.com/v1/tracks/0UdqZQEbRWTkNXlh5kl2L8,audio_features,spotify:track:0UdqZQEbRWTkNXlh5kl2L8,0.692
83,0.103,https://api.spotify.com/v1/audio-analysis/0B1J7lh3ej57Nk09UYNlrj,0.676,247040,0.652,0B1J7lh3ej57Nk09UYNlrj,0.0,0,0.113,-6.846,1,0.204,1,91.231,4,https://api.spotify.com/v1/tracks/0B1J7lh3ej57Nk09UYNlrj,audio_features,spotify:track:0B1J7lh3ej57Nk09UYNlrj,0.416
84,0.0476,https://api.spotify.com/v1/audio-analysis/5fsjS6L83RSJBqRJKL0BTY,0.932,239293,0.499,5fsjS6L83RSJBqRJKL0BTY,0.0,10,0.121,-5.957,0,0.172,1,103.049,4,https://api.spotify.com/v1/tracks/5fsjS6L83RSJBqRJKL0BTY,audio_features,spotify:track:5fsjS6L83RSJBqRJKL0BTY,0.697
85,0.0305,https://api.spotify.com/v1/audio-analysis/2mpFm3f7QmdsVtSAIICEB7,0.609,208533,0.588,2mpFm3f7QmdsVtSAIICEB7,0.000142,7,0.369,-7.992,1,0.481,1,128.763,5,https://api.spotify.com/v1/tracks/2mpFm3f7QmdsVtSAIICEB7,audio_features,spotify:track:2mpFm3f7QmdsVtSAIICEB7,0.797
86,0.0749,https://api.spotify.com/v1/audio-analysis/3njpLvANriMsdv3dgADEad,0.582,270747,0.651,3njpLvANriMsdv3dgADEad,0.0,1,0.134,-4.971,1,0.257,1,171.463,4,https://api.spotify.com/v1/tracks/3njpLvANriMsdv3dgADEad,audio_features,spotify:track:3njpLvANriMsdv3dgADEad,0.191
87,0.263,https://api.spotify.com/v1/audio-analysis/0KQx6HOpJueiSkztcS0r7D,0.653,210200,0.609,0KQx6HOpJueiSkztcS0r7D,0.00101,11,0.233,-7.519,0,0.037,1,95.982,3,https://api.spotify.com/v1/tracks/0KQx6HOpJueiSkztcS0r7D,audio_features,spotify:track:0KQx6HOpJueiSkztcS0r7D,0.482
88,0.388,https://api.spotify.com/v1/audio-analysis/41bIQPBE1lFN0mmw6Lmssz,0.547,224427,0.807,41bIQPBE1lFN0mmw6Lmssz,9.11e-05,6,0.0436,-4.083,0,0.36,1,79.823,3,https://api.spotify.com/v1/tracks/41bIQPBE1lFN0mmw6Lmssz,audio_features,spotify:track:41bIQPBE1lFN0mmw6Lmssz,0.919
89,0.206,https://api.spotify.com/v1/audio-analysis/69bHJ9qs5FrUJbKP8xU8uZ,0.925,214227,0.659,69bHJ9qs5FrUJbKP8xU8uZ,7.88e-05,3,0.279,-4.763,1,0.231,1,97.018,4,https://api.spotify.com/v1/tracks/69bHJ9qs5FrUJbKP8xU8uZ,audio_features,spotify:track:69bHJ9qs5FrUJbKP8xU8uZ,0.71
90,0.0322,https://api.spotify.com/v1/audio-analysis/4nva9EpKntUTs6CRSGBCn9,0.489,237707,0.692,4nva9EpKntUTs6CRSGBCn9,0.00608,1,0.315,-6.672,1,0.41,1,96.946,4,https://api.spotify.com/v1/tracks/4nva9EpKntUTs6CRSGBCn9,audio_features,spotify:track:4nva9EpKntUTs6CRSGBCn9,0.527
91,0.192,https://api.spotify.com/v1/audio-analysis/22uZ8sPzkovoQG4Cu39Pqe,0.88,284640,0.816,22uZ8sPzkovoQG4Cu39Pqe,0.00309,11,0.0406,-6.269,0,0.158,1,138.03,4,https://api.spotify.com/v1/tracks/22uZ8sPzkovoQG4Cu39Pqe,audio_features,spotify:track:22uZ8sPzkovoQG4Cu39Pqe,0.914
92,0.331,https://api.spotify.com/v1/audio-analysis/0C2lRyKTq9vZrO3B3Vzk71,0.8,226800,0.957,0C2lRyKTq9vZrO3B3Vzk71,0.0,11,0.0305,-3.064,0,0.252,1,98.592,4,https://api.spotify.com/v1/tracks/0C2lRyKTq9vZrO3B3Vzk71,audio_features,spotify:track:0C2lRyKTq9vZrO3B3Vzk71,0.786
93,0.0193,https://api.spotify.com/v1/audio-analysis/4h5KBcltGefua73AUPYps7,0.769,240627,0.839,4h5KBcltGefua73AUPYps7,2.65e-05,6,0.0639,-4.314,0,0.319,1,86.71,4,https://api.spotify.com/v1/tracks/4h5KBcltGefua73AUPYps7,audio_features,spotify:track:4h5KBcltGefua73AUPYps7,0.702
94,0.15,https://api.spotify.com/v1/audio-analysis/0vzb8Ii9B2fP9c0POFGPOZ,0.543,275373,0.955,0vzb8Ii9B2fP9c0POFGPOZ,0.0,2,0.161,-4.415,0,0.353,1,82.976,4,https://api.spotify.com/v1/tracks/0vzb8Ii9B2fP9c0POFGPOZ,audio_features,spotify:track:0vzb8Ii9B2fP9c0POFGPOZ,0.716
95,0.0318,https://api.spotify.com/v1/audio-analysis/0ZHu7jkSSrT0eK4OxuG4O5,0.734,281240,0.861,0ZHu7jkSSrT0eK4OxuG4O5,0.0,1,0.0941,-5.548,1,0.293,1,92.932,4,https://api.spotify.com/v1/tracks/0ZHu7jkSSrT0eK4OxuG4O5,audio_features,spotify:track:0ZHu7jkSSrT0eK4OxuG4O5,0.879
96,0.0549,https://api.spotify.com/v1/audio-analysis/3zSCNTXI7Ed0PiidZVmzIe,0.778,186040,0.549,3zSCNTXI7Ed0PiidZVmzIe,0.0,1,0.0724,-6.144,1,0.0473,1,133.041,4,https://api.spotify.com/v1/tracks/3zSCNTXI7Ed0PiidZVmzIe,audio_features,spotify:track:3zSCNTXI7Ed0PiidZVmzIe,0.802
97,0.266,https://api.spotify.com/v1/audio-analysis/2GtFOkArU10Lr11BbVKl28,0.744,308293,0.617,2GtFOkArU10Lr11BbVKl28,0.0,4,0.324,-5.032,1,0.0663,1,94.999,4,https://api.spotify.com/v1/tracks/2GtFOkArU10Lr11BbVKl28,audio_features,spotify:track:2GtFOkArU10Lr11BbVKl28,0.78
98,0.266,https://api.spotify.com/v1/audio-analysis/44ssa5Vilw1qJ79wZKfZgx,0.585,221240,0.625,44ssa5Vilw1qJ79wZKfZgx,4.82e-05,1,0.0724,-5.575,1,0.31,1,87.055,4,https://api.spotify.com/v1/tracks/44ssa5Vilw1qJ79wZKfZgx,audio_features,spotify:track:44ssa5Vilw1qJ79wZKfZgx,0.95
99,0.00728,https://api.spotify.com/v1/audio-analysis/6C7RJEIUDqKkJRZVWdkfkH,0.625,311867,0.726,6C7RJEIUDqKkJRZVWdkfkH,0.0,10,0.318,-7.731,0,0.155,1,103.98,4,https://api.spotify.com/v1/tracks/6C7RJEIUDqKkJRZVWdkfkH,audio_features,spotify:track:6C7RJEIUDqKkJRZVWdkfkH,0.483
100,0.184,https://api.spotify.com/v1/audio-analysis/2cYZpcIV39X48RnOFM7w2V,0.643,223507,0.717,2cYZpcIV39X48RnOFM7w2V,0.0,8,0.152,-4.876,0,0.506,1,90.893,4,https://api.spotify.com/v1/tracks/2cYZpcIV39X48RnOFM7w2V,audio_features,spotify:track:2cYZpcIV39X48RnOFM7w2V,0.46
101,0.578,https://api.spotify.com/v1/audio-analysis/62r62ArmWq38cu6QCVgyTc,0.427,193733,0.844,62r62ArmWq38cu6QCVgyTc,0.0,3,0.284,-4.597,0,0.427,1,85.346,4,https://api.spotify.com/v1/tracks/62r62ArmWq38cu6QCVgyTc,audio_features,spotify:track:62r62ArmWq38cu6QCVgyTc,0.716
102,0.369,https://api.spotify.com/v1/audio-analysis/32UioUCnMFsr2UN7SvDyXj,0.569,316053,0.744,32UioUCnMFsr2UN7SvDyXj,0.0,2,0.256,-5.757,0,0.181,1,145.063,4,https://api.spotify.com/v1/tracks/32UioUCnMFsr2UN7SvDyXj,audio_features,spotify:track:32UioUCnMFsr2UN7SvDyXj,0.59
103,0.0223,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,0.638,207627,0.699,1PS1QMdUqOal0ai3Gt7sDQ,0.0,1,0.0917,-5.54,0,0.384,1,92.939,4,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,audio_features,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.66
104,0.00376,https://api.spotify.com/v1/audio-analysis/1fLdeDTrJWNkwOeFyAVLvF,0.435,207000,0.802,1fLdeDTrJWNkwOeFyAVLvF,0.0,1,0.467,-6.871,1,0.324,1,84.267,4,https://api.spotify.com/v1/tracks/1fLdeDTrJWNkwOeFyAVLvF,audio_features,spotify:track:1fLdeDTrJWNkwOeFyAVLvF,0.454
105,0.0298,https://api.spotify.com/v1/audio-analysis/7u6aTzXw1JtiK5sr7XctFs,0.759,216707,0.891,7u6aTzXw1JtiK5sr7XctFs,0.0,11,0.141,-2.983,1,0.257,1,98.579,4,https://api.spotify.com/v1/tracks/7u6aTzXw1JtiK5sr7XctFs,audio_features,spotify:track:7u6aTzXw1JtiK5sr7XctFs,0.587
106,0.0154,https://api.spotify.com/v1/audio-analysis/6A71EmfdTryZxflaVpuXy6,0.548,273733,0.815,6A71EmfdTryZxflaVpuXy6,0.0,3,0.12,-4.389,0,0.0376,1,146.934,4,https://api.spotify.com/v1/tracks/6A71EmfdTryZxflaVpuXy6,audio_features,spotify:track:6A71EmfdTryZxflaVpuXy6,0.345
107,0.179,https://api.spotify.com/v1/audio-analysis/2eOuL8KesslTLQERQPu11D,0.669,253067,0.829,2eOuL8KesslTLQERQPu11D,0.0,1,0.241,-3.801,1,0.49,1,118.934,4,https://api.spotify.com/v1/tracks/2eOuL8KesslTLQERQPu11D,audio_features,spotify:track:2eOuL8KesslTLQERQPu11D,0.61
108,0.0508,https://api.spotify.com/v1/audio-analysis/4R6OANdWnhMM9Asu3zjxK6,0.769,282493,0.656,4R6OANdWnhMM9Asu3zjxK6,0.0,1,0.301,-6.561,1,0.181,1,90.029,4,https://api.spotify.com/v1/tracks/4R6OANdWnhMM9Asu3zjxK6,audio_features,spotify:track:4R6OANdWnhMM9Asu3zjxK6,0.391
109,0.057,https://api.spotify.com/v1/audio-analysis/0UZ5D7IZkiR3ZUYl6AK0do,0.88,257000,0.766,0UZ5D7IZkiR3ZUYl6AK0do,0.0,6,0.0414,-4.071,1,0.301,1,106.034,4,https://api.spotify.com/v1/tracks/0UZ5D7IZkiR3ZUYl6AK0do,audio_features,spotify:track:0UZ5D7IZkiR3ZUYl6AK0do,0.658
110,0.022,https://api.spotify.com/v1/audio-analysis/4wEp2IgdHR6GkBMkHZxT6N,0.801,250533,0.881,4wEp2IgdHR6GkBMkHZxT6N,0.000253,0,0.298,-4.656,1,0.0779,1,93.733,4,https://api.spotify.com/v1/tracks/4wEp2IgdHR6GkBMkHZxT6N,audio_features,spotify:track:4wEp2IgdHR6GkBMkHZxT6N,0.429
111,0.0668,https://api.spotify.com/v1/audio-analysis/06iMqWThw4w8fTFyccvOwr,0.854,291782,0.692,06iMqWThw4w8fTFyccvOwr,0.0,7,0.247,-6.625,1,0.0479,1,101.865,4,https://api.spotify.com/v1/tracks/06iMqWThw4w8fTFyccvOwr,audio_features,spotify:track:06iMqWThw4w8fTFyccvOwr,0.753
112,0.15,https://api.spotify.com/v1/audio-analysis/0l3GEbH3CviUytD6iX4wzg,0.866,249800,0.749,0l3GEbH3CviUytD6iX4wzg,0.0,2,0.0591,-3.977,1,0.253,1,92.077,4,https://api.spotify.com/v1/tracks/0l3GEbH3CviUytD6iX4wzg,audio_features,spotify:track:0l3GEbH3CviUytD6iX4wzg,0.891
113,0.0893,https://api.spotify.com/v1/audio-analysis/0FmCLEHfINGqwlyzvklNqy,0.81,314352,0.791,0FmCLEHfINGqwlyzvklNqy,0.0,7,0.0838,-5.909,1,0.181,1,153.067,4,https://api.spotify.com/v1/tracks/0FmCLEHfINGqwlyzvklNqy,audio_features,spotify:track:0FmCLEHfINGqwlyzvklNqy,0.948
114,0.0918,https://api.spotify.com/v1/audio-analysis/0UNTBB02C1aB55Fu4H63qd,0.764,276596,0.821,0UNTBB02C1aB55Fu4H63qd,0.0,2,0.231,-5.919,1,0.183,1,162.519,4,https://api.spotify.com/v1/tracks/0UNTBB02C1aB55Fu4H63qd,audio_features,spotify:track:0UNTBB02C1aB55Fu4H63qd,0.962
115,0.0154,https://api.spotify.com/v1/audio-analysis/4MMqj7HaLL8BphbBZnlsdq,0.797,236520,0.502,4MMqj7HaLL8BphbBZnlsdq,0.0,10,0.1,-3.925,0,0.0968,1,106.997,4,https://api.spotify.com/v1/tracks/4MMqj7HaLL8BphbBZnlsdq,audio_features,spotify:track:4MMqj7HaLL8BphbBZnlsdq,0.385
116,0.0864,https://api.spotify.com/v1/audio-analysis/666NLsbWOUP3Lo0Ji5U0FS,0.816,247453,0.675,666NLsbWOUP3Lo0Ji5U0FS,0.000143,6,0.0793,-8.23,1,0.198,1,151.444,4,https://api.spotify.com/v1/tracks/666NLsbWOUP3Lo0Ji5U0FS,audio_features,spotify:track:666NLsbWOUP3Lo0Ji5U0FS,0.615
117,0.0504,https://api.spotify.com/v1/audio-analysis/5dLvErR6RBbMMvGuDMdur2,0.547,205640,0.594,5dLvErR6RBbMMvGuDMdur2,0.0,6,0.0746,-8.389,1,0.155,1,81.9,4,https://api.spotify.com/v1/tracks/5dLvErR6RBbMMvGuDMdur2,audio_features,spotify:track:5dLvErR6RBbMMvGuDMdur2,0.501
118,0.533,https://api.spotify.com/v1/audio-analysis/6zsk6uF3MxfIeHPlubKBvR,0.797,211120,0.75,6zsk6uF3MxfIeHPlubKBvR,0.108,0,0.095,-9.369,1,0.247,1,177.87,4,https://api.spotify.com/v1/tracks/6zsk6uF3MxfIeHPlubKBvR,audio_features,spotify:track:6zsk6uF3MxfIeHPlubKBvR,0.74
119,0.0311,https://api.spotify.com/v1/audio-analysis/0UaMYEvWZi0ZqiDOoHU3YI,0.904,226864,0.813,0UaMYEvWZi0ZqiDOoHU3YI,0.00697,4,0.0471,-7.105,0,0.121,1,125.461,4,https://api.spotify.com/v1/tracks/0UaMYEvWZi0ZqiDOoHU3YI,audio_features,spotify:track:0UaMYEvWZi0ZqiDOoHU3YI,0.81
120,0.0129,https://api.spotify.com/v1/audio-analysis/1GIN41bLhiKeEPeC2vXH8i,0.574,267320,0.799,1GIN41bLhiKeEPeC2vXH8i,2.63e-05,0,0.0741,-5.734,1,0.0426,1,199.804,4,https://api.spotify.com/v1/tracks/1GIN41bLhiKeEPeC2vXH8i,audio_features,spotify:track:1GIN41bLhiKeEPeC2vXH8i,0.463
121,0.218,https://api.spotify.com/v1/audio-analysis/0HJYzGavqzjiKMmm4F0UZv,0.646,287000,0.812,0HJYzGavqzjiKMmm4F0UZv,0.0,6,0.299,-3.932,1,0.254,1,95.014,4,https://api.spotify.com/v1/tracks/0HJYzGavqzjiKMmm4F0UZv,audio_features,spotify:track:0HJYzGavqzjiKMmm4F0UZv,0.694
122,0.243,https://api.spotify.com/v1/audio-analysis/3RmKpob8xzv1pzHEQrMJah,0.909,229933,0.539,3RmKpob8xzv1pzHEQrMJah,0.0,8,0.0674,-4.278,0,0.116,1,90.038,4,https://api.spotify.com/v1/tracks/3RmKpob8xzv1pzHEQrMJah,audio_features,spotify:track:3RmKpob8xzv1pzHEQrMJah,0.869
123,0.0783,https://api.spotify.com/v1/audio-analysis/0WgLpgUdThEpA5L5K0SKq7,0.728,239267,0.826,0WgLpgUdThEpA5L5K0SKq7,0.0,1,0.101,-3.763,0,0.0604,1,94.36,4,https://api.spotify.com/v1/tracks/0WgLpgUdThEpA5L5K0SKq7,audio_features,spotify:track:0WgLpgUdThEpA5L5K0SKq7,0.834
124,0.182,https://api.spotify.com/v1/audio-analysis/2tOZtdbkAMQASWokLvSlzj,0.828,233360,0.792,2tOZtdbkAMQASWokLvSlzj,0.0,10,0.281,-5.435,0,0.179,1,134.199,4,https://api.spotify.com/v1/tracks/2tOZtdbkAMQASWokLvSlzj,audio_features,spotify:track:2tOZtdbkAMQASWokLvSlzj,0.777
125,0.126,https://api.spotify.com/v1/audio-analysis/4mZpHYUrOvvmXCoyLLF7s7,0.868,231200,0.805,4mZpHYUrOvvmXCoyLLF7s7,0.0,11,0.096,-3.218,0,0.178,1,143.983,4,https://api.spotify.com/v1/tracks/4mZpHYUrOvvmXCoyLLF7s7,audio_features,spotify:track:4mZpHYUrOvvmXCoyLLF7s7,0.544
126,0.185,https://api.spotify.com/v1/audio-analysis/0uWxEqglIY3eZV3jvinn66,0.914,275907,0.794,0uWxEqglIY3eZV3jvinn66,0.0,9,0.0741,-3.897,1,0.175,1,140.128,4,https://api.spotify.com/v1/tracks/0uWxEqglIY3eZV3jvinn66,audio_features,spotify:track:0uWxEqglIY3eZV3jvinn66,0.962
127,0.358,https://api.spotify.com/v1/audio-analysis/2CtCwQhY0ZLvr8L2l8Bo6e,0.745,213760,0.841,2CtCwQhY0ZLvr8L2l8Bo6e,0.0,6,0.111,-4.774,1,0.357,1,97.909,4,https://api.spotify.com/v1/tracks/2CtCwQhY0ZLvr8L2l8Bo6e,audio_features,spotify:track:2CtCwQhY0ZLvr8L2l8Bo6e,0.767
128,0.187,https://api.spotify.com/v1/audio-analysis/2NBQmPrOEEjA8VbeWOQGxO,0.881,266067,0.622,2NBQmPrOEEjA8VbeWOQGxO,0.0,1,0.103,-4.149,1,0.215,1,91.989,4,https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO,audio_features,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,0.633
129,0.257,https://api.spotify.com/v1/audio-analysis/68vgtRHr7iZHpzGpon6Jlo,0.662,223440,0.507,68vgtRHr7iZHpzGpon6Jlo,0.0,5,0.0465,-8.238,1,0.118,1,86.412,4,https://api.spotify.com/v1/tracks/68vgtRHr7iZHpzGpon6Jlo,audio_features,spotify:track:68vgtRHr7iZHpzGpon6Jlo,0.676
130,0.0743,https://api.spotify.com/v1/audio-analysis/588RGyR1f4Plc8nm7SrdCa,0.727,256000,0.736,588RGyR1f4Plc8nm7SrdCa,0.00311,10,0.0347,-6.203,1,0.0615,1,85.1,4,https://api.spotify.com/v1/tracks/588RGyR1f4Plc8nm7SrdCa,audio_features,spotify:track:588RGyR1f4Plc8nm7SrdCa,0.687
131,0.589,https://api.spotify.com/v1/audio-analysis/6LGwYMXXgURfaequXipzHx,0.263,366733,0.663,6LGwYMXXgURfaequXipzHx,0.00451,9,0.342,-8.264,1,0.19,1,167.271,4,https://api.spotify.com/v1/tracks/6LGwYMXXgURfaequXipzHx,audio_features,spotify:track:6LGwYMXXgURfaequXipzHx,0.25
132,0.331,https://api.spotify.com/v1/audio-analysis/0rimetBQIYXE3uMCbuXBUa,0.667,303333,0.41,0rimetBQIYXE3uMCbuXBUa,0.0,4,0.064,-8.323,0,0.138,1,75.069,4,https://api.spotify.com/v1/tracks/0rimetBQIYXE3uMCbuXBUa,audio_features,spotify:track:0rimetBQIYXE3uMCbuXBUa,0.493
133,0.358,https://api.spotify.com/v1/audio-analysis/6zMUIb4uce1CzpbjR3vMdN,0.477,227387,0.728,6zMUIb4uce1CzpbjR3vMdN,0.0,0,0.11,-5.71,1,0.0831,1,89.209,4,https://api.spotify.com/v1/tracks/6zMUIb4uce1CzpbjR3vMdN,audio_features,spotify:track:6zMUIb4uce1CzpbjR3vMdN,0.69
134,0.433,https://api.spotify.com/v1/audio-analysis/6pWzCKTrKrwbUPzY8RLCoP,0.712,209120,0.805,6pWzCKTrKrwbUPzY8RLCoP,0.0,4,0.179,-3.142,0,0.0739,1,94.973,4,https://api.spotify.com/v1/tracks/6pWzCKTrKrwbUPzY8RLCoP,audio_features,spotify:track:6pWzCKTrKrwbUPzY8RLCoP,0.851
135,0.0103,https://api.spotify.com/v1/audio-analysis/6cZPfzVtkicrA3CyjqYKhu,0.669,265707,0.576,6cZPfzVtkicrA3CyjqYKhu,0.0,0,0.04,-6.475,1,0.184,1,79.042,4,https://api.spotify.com/v1/tracks/6cZPfzVtkicrA3CyjqYKhu,audio_features,spotify:track:6cZPfzVtkicrA3CyjqYKhu,0.456
136,0.263,https://api.spotify.com/v1/audio-analysis/6CbcdeTQKj0qTaZTt0xkdk,0.717,262560,0.508,6CbcdeTQKj0qTaZTt0xkdk,3.76e-06,7,0.062,-6.392,0,0.029,1,89.473,4,https://api.spotify.com/v1/tracks/6CbcdeTQKj0qTaZTt0xkdk,audio_features,spotify:track:6CbcdeTQKj0qTaZTt0xkdk,0.681
137,0.00249,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,0.646,236133,0.77,5IVuqXILoxVWvWEPm82Jxr,0.0,2,0.0715,-6.596,0,0.226,1,99.165,4,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,audio_features,spotify:track:5IVuqXILoxVWvWEPm82Jxr,0.681
138,0.226,https://api.spotify.com/v1/audio-analysis/6XsT5UGfpaFeHQf5LRIy4W,0.75,301133,0.458,6XsT5UGfpaFeHQf5LRIy4W,3.25e-05,1,0.137,-9.092,1,0.0803,1,83.61,4,https://api.spotify.com/v1/tracks/6XsT5UGfpaFeHQf5LRIy4W,audio_features,spotify:track:6XsT5UGfpaFeHQf5LRIy4W,0.536
139,0.00408,https://api.spotify.com/v1/audio-analysis/3W1mdCYUHWewrVXnRsPntM,0.925,379120,0.728,3W1mdCYUHWewrVXnRsPntM,0.0,1,0.207,-6.82,1,0.254,1,96.54,4,https://api.spotify.com/v1/tracks/3W1mdCYUHWewrVXnRsPntM,audio_features,spotify:track:3W1mdCYUHWewrVXnRsPntM,0.667
140,0.273,https://api.spotify.com/v1/audio-analysis/7H6ev70Weq6DdpZyyTmUXk,0.713,271333,0.678,7H6ev70Weq6DdpZyyTmUXk,0.0,5,0.149,-3.525,0,0.102,1,138.009,4,https://api.spotify.com/v1/tracks/7H6ev70Weq6DdpZyyTmUXk,audio_features,spotify:track:7H6ev70Weq6DdpZyyTmUXk,0.734
141,0.00281,https://api.spotify.com/v1/audio-analysis/41nT1Sp6ChR65FbsdLlFHW,0.84,207907,0.835,41nT1Sp6ChR65FbsdLlFHW,1.11e-06,1,0.152,-4.386,0,0.275,1,103.376,4,https://api.spotify.com/v1/tracks/41nT1Sp6ChR65FbsdLlFHW,audio_features,spotify:track:41nT1Sp6ChR65FbsdLlFHW,0.637
142,0.362,https://api.spotify.com/v1/audio-analysis/69XUpOpjzDKcfdxqZebGiI,0.73,221133,0.602,69XUpOpjzDKcfdxqZebGiI,3.69e-06,6,0.169,-3.782,0,0.206,1,97.954,4,https://api.spotify.com/v1/tracks/69XUpOpjzDKcfdxqZebGiI,audio_features,spotify:track:69XUpOpjzDKcfdxqZebGiI,0.927
143,0.00727,https://api.spotify.com/v1/audio-analysis/4dvQg9sD8k9y4qiEURuj8v,0.814,242013,0.899,4dvQg9sD8k9y4qiEURuj8v,0.219,1,0.0979,-5.958,1,0.0637,1,119.011,4,https://api.spotify.com/v1/tracks/4dvQg9sD8k9y4qiEURuj8v,audio_features,spotify:track:4dvQg9sD8k9y4qiEURuj8v,0.545
144,0.0444,https://api.spotify.com/v1/audio-analysis/4FTOpNYcGxnQdGNWSxIcio,0.878,325573,0.417,4FTOpNYcGxnQdGNWSxIcio,0.0,7,0.0833,-6.799,1,0.361,1,77.49,4,https://api.spotify.com/v1/tracks/4FTOpNYcGxnQdGNWSxIcio,audio_features,spotify:track:4FTOpNYcGxnQdGNWSxIcio,0.904
145,0.042,https://api.spotify.com/v1/audio-analysis/7uKcScNXuO3MWw6LowBjW1,0.944,203787,0.511,7uKcScNXuO3MWw6LowBjW1,0.00107,5,0.0379,-10.96,0,0.161,1,113.046,4,https://api.spotify.com/v1/tracks/7uKcScNXuO3MWw6LowBjW1,audio_features,spotify:track:7uKcScNXuO3MWw6LowBjW1,0.842
146,0.0277,https://api.spotify.com/v1/audio-analysis/3dFwpxh2yH7C7p9BGEKLVB,0.826,223000,0.647,3dFwpxh2yH7C7p9BGEKLVB,1.52e-06,5,0.298,-6.306,0,0.0491,1,102.017,4,https://api.spotify.com/v1/tracks/3dFwpxh2yH7C7p9BGEKLVB,audio_features,spotify:track:3dFwpxh2yH7C7p9BGEKLVB,0.872
