,danceability,duration_ms,energy,loudness,mode,target,tempo,valence
1151,0.828,469200,0.586,-6.274,1,0,97.01,0.802
1152,0.7440000000000001,234707,0.406,-6.377999999999999,0,0,89.94200000000001,0.725
1153,0.721,228933,0.621,-4.378,1,0,159.967,0.568
1154,0.72,263413,0.48,-7.888999999999999,1,0,127.993,0.67
1155,0.835,274387,0.757,-5.029,0,0,82.038,0.626
1156,0.6759999999999999,255333,0.512,-4.18,1,0,116.69,0.33299999999999996
1157,0.877,198217,0.8390000000000001,-3.988,1,0,71.977,0.9259999999999999
1158,0.693,278800,0.88,-3.228,0,0,88.088,0.397
1159,0.9309999999999999,216000,0.486,-10.558,1,0,120.02600000000001,0.8959999999999999
1160,0.6579999999999999,214960,0.551,-6.62,1,0,138.335,0.442
1161,0.782,256800,0.63,-5.683,1,0,78.516,0.295
1162,0.727,259933,0.9129999999999999,-5.571000000000001,0,0,90.985,0.618
1163,0.8190000000000001,284467,0.5820000000000001,-5.5329999999999995,0,0,104.60700000000001,0.635
1164,0.622,284187,0.882,-5.59,0,0,77.506,0.762
1165,0.373,229840,0.67,-7.098,1,0,184.977,0.27399999999999997
1166,0.855,223293,0.6809999999999999,-4.955,1,0,99.699,0.9079999999999999
1167,0.685,236080,0.8,-6.564,1,0,120.226,0.483
1168,0.907,253867,0.628,-2.551,0,0,94.027,0.902
1169,0.855,239787,0.831,-3.333,0,0,93.97200000000001,0.9420000000000001
1170,0.8390000000000001,242560,0.6409999999999999,-5.669,0,0,97.00399999999999,0.927
1171,0.772,238267,0.59,-6.957000000000001,1,0,83.99799999999999,0.743
1172,0.748,222200,0.767,-7.806,0,0,133.929,0.519
1173,0.7090000000000001,281480,0.7440000000000001,-5.905,0,0,145.112,0.508
1174,0.8290000000000001,259733,0.684,-6.473,1,0,107.985,0.731
1175,0.585,239707,0.775,-4.857,1,0,98.133,0.588
1176,0.736,221400,0.5760000000000001,-7.486000000000001,0,0,96.368,0.7609999999999999
1177,0.645,313933,0.597,-7.266,0,0,83.04899999999999,0.523
1178,0.7809999999999999,264653,0.8690000000000001,-6.077999999999999,1,0,97.025,0.7020000000000001
1179,0.802,214560,0.552,-4.796,0,0,105.48100000000001,0.601
1180,0.7909999999999999,311800,0.665,-9.496,0,0,177.097,0.792
1181,0.833,286187,0.628,-7.041,1,0,106.32799999999999,0.645
1182,0.446,233440,0.401,-11.232000000000001,1,0,82.94200000000001,0.647
1183,0.86,271053,0.861,-7.131,0,0,143.184,0.79
1184,0.6409999999999999,275027,0.72,-5.209,1,0,92.988,0.418
1185,0.527,275360,0.762,-3.841,1,0,98.575,0.915
1186,0.643,223507,0.7170000000000001,-4.876,0,0,90.89299999999999,0.46
1187,0.42700000000000005,193733,0.8440000000000001,-4.5969999999999995,0,0,85.346,0.716
1188,0.569,316053,0.7440000000000001,-5.757000000000001,0,0,145.063,0.59
1189,0.638,207627,0.6990000000000001,-5.54,0,0,92.939,0.66
1190,0.435,207000,0.802,-6.871,1,0,84.26700000000001,0.45399999999999996
1191,0.759,216707,0.8909999999999999,-2.983,1,0,98.579,0.5870000000000001
1192,0.5479999999999999,273733,0.815,-4.388999999999999,0,0,146.934,0.345
1193,0.669,253067,0.8290000000000001,-3.801,1,0,118.934,0.61
1194,0.769,282493,0.6559999999999999,-6.561,1,0,90.029,0.391
1195,0.88,257000,0.7659999999999999,-4.071000000000001,1,0,106.03399999999999,0.6579999999999999
1196,0.8009999999999999,250533,0.8809999999999999,-4.656000000000001,1,0,93.73299999999999,0.429
1197,0.8540000000000001,291782,0.6920000000000001,-6.625,1,0,101.865,0.753
1198,0.866,249800,0.7490000000000001,-3.977,1,0,92.07700000000001,0.8909999999999999
1199,0.81,314352,0.7909999999999999,-5.909,1,0,153.067,0.948
1200,0.764,276596,0.821,-5.919,1,0,162.519,0.9620000000000001
1201,0.797,236520,0.502,-3.925,0,0,106.99700000000001,0.385
1202,0.816,247453,0.675,-8.23,1,0,151.444,0.615
1203,0.547,205640,0.594,-8.389,1,0,81.9,0.501
1204,0.797,211120,0.75,-9.369,1,0,177.87,0.74
1205,0.904,226864,0.813,-7.105,0,0,125.461,0.81
1206,0.574,267320,0.799,-5.734,1,0,199.804,0.46299999999999997
1207,0.6459999999999999,287000,0.812,-3.932,1,0,95.014,0.6940000000000001
1208,0.909,229933,0.539,-4.2780000000000005,0,0,90.038,0.8690000000000001
1209,0.728,239267,0.826,-3.763,0,0,94.36,0.8340000000000001
1210,0.828,233360,0.792,-5.435,0,0,134.19899999999998,0.777
1211,0.868,231200,0.805,-3.218,0,0,143.983,0.544
1212,0.914,275907,0.794,-3.897,1,0,140.128,0.9620000000000001
1213,0.745,213760,0.841,-4.774,1,0,97.90899999999999,0.767
1214,0.8809999999999999,266067,0.622,-4.149,1,0,91.98899999999999,0.633
1215,0.662,223440,0.507,-8.238,1,0,86.412,0.6759999999999999
1216,0.727,256000,0.736,-6.202999999999999,1,0,85.1,0.687
1217,0.263,366733,0.6629999999999999,-8.264,1,0,167.271,0.25
1218,0.667,303333,0.41,-8.323,0,0,75.069,0.493
1219,0.47700000000000004,227387,0.728,-5.71,1,0,89.209,0.69
1220,0.7120000000000001,209120,0.805,-3.142,0,0,94.973,0.851
1221,0.669,265707,0.5760000000000001,-6.475,1,0,79.042,0.456
1222,0.7170000000000001,262560,0.508,-6.392,0,0,89.473,0.6809999999999999
1223,0.6459999999999999,236133,0.77,-6.596,0,0,99.165,0.6809999999999999
1224,0.75,301133,0.45799999999999996,-9.092,1,0,83.61,0.536
1225,0.925,379120,0.728,-6.82,1,0,96.54,0.667
1226,0.713,271333,0.6779999999999999,-3.525,0,0,138.009,0.7340000000000001
1227,0.84,207907,0.835,-4.386,0,0,103.376,0.637
1228,0.73,221133,0.602,-3.782,0,0,97.954,0.927
1229,0.8140000000000001,242013,0.899,-5.957999999999999,1,0,119.01100000000001,0.545
1230,0.878,325573,0.41700000000000004,-6.7989999999999995,1,0,77.49,0.904
1231,0.9440000000000001,203787,0.511,-10.96,0,0,113.046,0.8420000000000001
1232,0.826,223000,0.647,-6.306,0,0,102.01700000000001,0.872
1233,0.8,256347,0.496,-7.135,1,0,128.29,0.35700000000000004
1234,0.838,201400,0.469,-7.992000000000001,1,0,139.975,0.778
1235,0.795,203360,0.638,-4.829,0,0,95.963,0.8440000000000001
1236,0.7659999999999999,232840,0.49,-6.553,1,0,134.143,0.8320000000000001
1237,0.716,204733,0.6659999999999999,-7.718999999999999,0,0,78.498,0.8640000000000001
1238,0.85,229867,0.48200000000000004,-6.684,0,0,100.95700000000001,0.217
1239,0.605,229040,0.633,-5.899,0,0,87.26,0.5920000000000001
1240,0.9109999999999999,265867,0.5529999999999999,-3.74,0,0,92.89299999999999,0.97
1241,0.596,232573,0.6609999999999999,-6.239,0,0,129.491,0.86
1242,0.637,336733,0.63,-4.431,0,0,81.582,0.601
1243,0.78,236827,0.69,-4.958,0,0,98.00200000000001,0.341
1244,0.669,214600,0.61,-8.217,1,0,94.439,0.428
1245,0.76,225347,0.555,-4.048,0,0,125.964,0.56
1246,0.677,192107,0.682,-6.879,1,0,106.279,0.875
1247,0.8959999999999999,223133,0.457,-9.075,0,0,100.04299999999999,0.9209999999999999
1248,0.779,283360,0.562,-7.031000000000001,0,0,86.01,0.684
1249,0.745,234733,0.62,-8.24,1,0,99.985,0.603
1250,0.835,209490,0.6779999999999999,-6.457999999999999,1,0,132.868,0.708
1251,0.917,205587,0.546,-7.499,1,0,100.758,0.547
1252,0.894,250373,0.7909999999999999,-4.699,1,0,105.01799999999999,0.583
1253,0.843,270507,0.805,-5.946000000000001,0,0,94.946,0.615
1254,0.725,240027,0.64,-7.905,0,0,166.02900000000002,0.915
1255,0.728,235213,0.9740000000000001,-2.261,0,0,79.52600000000001,0.965
1256,0.871,234000,0.597,-4.9319999999999995,0,0,125.999,0.635
1257,0.64,229773,0.527,-7.683,0,0,164.02900000000002,0.603
1258,0.764,213133,0.732,-7.232,1,0,89.976,0.652
1259,0.733,294693,0.521,-3.657,0,0,112.913,0.525
1260,0.618,242773,0.552,-6.8629999999999995,1,0,81.975,0.586
1261,0.753,257787,0.516,-5.164,1,0,122.01899999999999,0.826
1262,0.825,192440,0.855,-4.155,1,0,102.631,0.5479999999999999
1263,0.7170000000000001,226400,0.754,-4.263999999999999,1,0,117.34700000000001,0.6729999999999999
1264,0.8340000000000001,230133,0.652,-7.899,0,0,95.015,0.5479999999999999
1265,0.588,208573,0.461,-8.686,0,0,200.053,0.659
1266,0.511,214960,0.589,-6.178999999999999,0,0,100.814,0.757
1267,0.894,236507,0.40399999999999997,-5.912999999999999,0,0,102.009,0.759
1268,0.867,284027,0.593,-7.775,0,0,95.50399999999999,0.885
1269,0.75,204707,0.7709999999999999,-5.622999999999999,1,0,83.064,0.8220000000000001
1270,0.9009999999999999,283387,0.512,-6.468,1,0,85.012,0.638
1271,0.7879999999999999,302000,0.8079999999999999,-4.77,0,0,143.04,0.8440000000000001
1272,0.8859999999999999,229813,0.62,-5.854,1,0,76.035,0.6
1273,0.713,285587,0.47100000000000003,-7.392,0,0,199.765,0.7809999999999999
1274,0.833,263240,0.7809999999999999,-4.694,0,0,93.13799999999999,0.812
1275,0.563,331427,0.612,-7.436,0,0,117.088,0.591
1276,0.7759999999999999,244187,0.736,-6.308,1,0,159.838,0.536
1277,0.698,295827,0.925,-4.209,0,0,96.95299999999999,0.6759999999999999
1278,0.66,237800,0.536,-8.786,0,0,159.963,0.775
1279,0.7909999999999999,201000,0.725,-4.244,0,0,84.57,0.5539999999999999
1280,0.711,248200,0.733,-4.96,0,0,172.925,0.87
1281,0.6709999999999999,280013,0.499,-7.766,1,0,84.045,0.0854
1282,0.925,243027,0.748,-5.572,0,0,92.978,0.615
1283,0.701,253733,0.885,-6.81,1,0,121.54,0.741
1284,0.7609999999999999,263227,0.627,-5.553999999999999,1,0,109.821,0.8909999999999999
1285,0.725,296693,0.48700000000000004,-5.959,0,0,136.086,0.599
1286,0.831,243467,0.713,-6.9670000000000005,0,0,99.584,0.6829999999999999
1287,0.7709999999999999,230200,0.685,-4.638999999999999,1,0,88.99700000000001,0.6829999999999999
1288,0.8290000000000001,205653,0.6990000000000001,-5.321000000000001,1,0,178.454,0.9229999999999999
1289,0.723,222360,0.644,-4.803,1,0,189.537,0.743
1290,0.867,303027,0.6920000000000001,-7.125,0,0,101.027,0.637
1291,0.6859999999999999,253200,0.698,-2.9419999999999997,0,0,93.118,0.748
1292,0.68,239747,0.659,-5.242999999999999,0,0,106.083,0.6409999999999999
1293,0.879,272080,0.643,-3.7089999999999996,1,0,120.012,0.5820000000000001
1294,0.907,163133,0.625,-5.557,1,0,99.91799999999999,0.605
1295,0.652,230413,0.642,-5.657,1,0,87.009,0.765
1296,0.795,284947,0.674,-4.937,0,0,93.087,0.728
1297,0.84,257360,0.493,-5.9,0,0,96.99799999999999,0.361
1298,0.486,275240,0.46,-7.547999999999999,0,0,138.907,0.252
1299,0.601,186307,0.621,-5.662000000000001,0,0,94.553,0.29
1300,0.636,238747,0.946,-4.683,0,0,125.085,0.8909999999999999
1301,0.8170000000000001,224640,0.8059999999999999,-4.606,1,0,110.086,0.805
1302,0.7959999999999999,231933,0.47700000000000004,-7.1610000000000005,1,0,119.928,0.685
1303,0.816,247840,0.5,-4.551,1,0,124.037,0.649
1304,0.7340000000000001,219867,0.599,-8.462,1,0,145.185,0.772
1305,0.6729999999999999,289747,0.614,-5.426,1,0,176.05200000000002,0.36200000000000004
1306,0.603,257893,0.782,-4.832,1,0,124.303,0.731
1307,0.777,304000,0.474,-10.211,0,0,164.123,0.63
1308,0.845,211200,0.467,-7.6739999999999995,1,0,138.007,0.7020000000000001
1309,0.6709999999999999,293667,0.782,-5.4,1,0,87.649,0.905
1310,0.735,211666,0.8240000000000001,-4.143,0,0,100.20200000000001,0.726
1311,0.624,288333,0.653,-6.582000000000001,0,0,73.884,0.565
1312,0.6729999999999999,249467,0.785,-2.8939999999999997,0,0,84.60700000000001,0.85
1313,0.884,252440,0.6970000000000001,-6.022,1,0,101.965,0.322
1314,0.7240000000000001,246333,0.6890000000000001,-5.922000000000001,0,0,146.496,0.693
1315,0.578,235533,0.6659999999999999,-7.1,1,0,195.13,0.591
1316,0.823,284467,0.496,-7.831,0,0,89.87200000000001,0.41200000000000003
1317,0.867,286733,0.677,-6.678,1,0,162.804,0.525
1318,0.903,221160,0.413,-4.635,0,0,100.039,0.7809999999999999
1319,0.862,334414,0.488,-7.914,1,0,92.965,0.57
1320,0.919,296587,0.677,-8.642000000000001,1,0,131.05,0.875
1321,0.779,246960,0.64,-8.415,1,0,99.01899999999999,0.498
1322,0.845,187840,0.768,-5.4479999999999995,1,0,100.0,0.96
1323,0.6559999999999999,256733,0.578,-8.97,0,0,94.514,0.556
1324,0.8029999999999999,192213,0.45399999999999996,-4.802,0,0,99.99,0.7390000000000001
1325,0.92,241400,0.48700000000000004,-5.577999999999999,0,0,92.836,0.8059999999999999
1326,0.7929999999999999,173053,0.708,-5.85,0,0,160.02,0.757
1327,0.797,207587,0.586,-6.98,0,0,157.151,0.768
1328,0.621,253707,0.6,-6.349,1,0,80.021,0.485
1329,0.542,190307,0.7020000000000001,-4.835,0,0,174.332,0.49200000000000005
1330,0.8909999999999999,224253,0.439,-7.994,0,0,77.499,0.622
1331,0.7140000000000001,282707,0.821,-7.635,1,0,95.999,0.649
1332,0.765,273360,0.6659999999999999,-5.3839999999999995,1,0,87.00200000000001,0.7559999999999999
1333,0.764,364133,0.617,-6.005,0,0,97.024,0.835
1334,0.64,278773,0.618,-5.955,1,0,129.335,0.518
1335,0.5920000000000001,264760,0.77,-3.4019999999999997,1,0,191.692,0.361
1336,0.9640000000000001,261880,0.595,-6.8870000000000005,0,0,128.593,0.629
1337,0.447,227853,0.6940000000000001,-4.637,0,0,175.868,0.509
1338,0.581,275987,0.8270000000000001,-4.566,1,0,174.013,0.5489999999999999
1339,0.451,227960,0.55,-8.137,1,0,80.001,0.594
1340,0.86,249307,0.467,-9.434,0,0,99.961,0.385
1341,0.611,253000,0.6890000000000001,-4.976,1,0,144.998,0.7040000000000001
1342,0.87,253707,0.591,-6.322,1,0,80.018,0.539
1343,0.74,222653,0.722,-2.149,1,0,140.139,0.841
1344,0.762,225373,0.6609999999999999,-6.075,0,0,130.009,0.769
1345,0.675,238800,0.39399999999999996,-8.539,1,0,104.98700000000001,0.405
1346,0.802,269973,0.6890000000000001,-6.263999999999999,1,0,144.096,0.838
1347,0.405,280680,0.721,-6.97,1,0,92.855,0.816
1348,0.922,255120,0.8809999999999999,-3.239,0,0,120.999,0.972
1349,0.773,257000,0.7240000000000001,-5.731,1,0,131.092,0.821
1350,0.8370000000000001,332800,0.578,-4.696000000000001,0,0,138.043,0.922
1351,0.426,193213,0.584,-5.292999999999999,1,0,193.437,0.272
1352,0.7290000000000001,281827,0.792,-3.137,1,0,157.993,0.698
1353,0.5770000000000001,257120,0.6679999999999999,-4.8839999999999995,1,0,60.708999999999996,0.7020000000000001
1354,0.444,255413,0.708,-5.926,0,0,105.412,0.26
1355,0.5710000000000001,230613,0.613,-6.836,1,0,83.31700000000001,0.583
1356,0.867,274227,0.7809999999999999,-4.459,1,0,166.797,0.665
1357,0.784,264920,0.568,-6.861000000000001,1,0,101.005,0.69
1358,0.858,202720,0.484,-7.4479999999999995,0,0,99.992,0.32899999999999996
1359,0.9329999999999999,179160,0.513,-13.203,1,0,102.01700000000001,0.595
1360,0.675,260600,0.501,-6.183,1,0,139.861,0.532
1361,0.71,254867,0.653,-8.305,1,0,94.007,0.943
1362,0.562,265533,0.594,-4.578,0,0,62.876000000000005,0.423
1363,0.9470000000000001,180493,0.883,-6.306,0,0,100.00399999999999,0.56
1364,0.9,223573,0.733,-7.178,1,0,98.06200000000001,0.679
1365,0.7,233867,0.529,-6.816,0,0,143.555,0.386
1366,0.6990000000000001,207187,0.5920000000000001,-8.298,1,0,94.93299999999999,0.589
1367,0.622,220853,0.503,-6.417000000000001,1,0,93.984,0.58
1368,0.8079999999999999,266840,0.545,-5.728,0,0,109.96,0.8220000000000001
1369,0.597,228267,0.638,-5.853,0,0,121.40299999999999,0.5
1370,0.604,227667,0.8079999999999999,-5.805,0,0,193.894,0.688
1371,0.8140000000000001,230973,0.494,-7.167000000000001,1,0,128.083,0.607
1372,0.763,238827,0.7290000000000001,-4.677,1,0,108.99,0.8590000000000001
1373,0.657,255440,0.515,-6.318,1,0,139.982,0.307
1374,0.748,203867,0.688,-7.142,0,0,100.08200000000001,0.863
1375,0.705,255093,0.5720000000000001,-5.603,0,0,129.999,0.653
1376,0.8640000000000001,257813,0.607,-4.891,0,0,82.04799999999999,0.747
1377,0.595,233227,0.639,-3.159,1,0,95.912,0.7
1378,0.6559999999999999,283533,0.7240000000000001,-5.465,0,0,185.748,0.62
1379,0.6459999999999999,223973,0.6,-6.569,1,0,192.082,0.8109999999999999
1380,0.7509999999999999,265227,0.836,-5.676,1,0,90.846,0.67
1381,0.847,254307,0.884,-3.326,1,0,99.036,0.845
1382,0.741,265973,0.8590000000000001,-2.2230000000000003,1,0,109.905,0.611
1383,0.732,175560,0.7929999999999999,-7.053,1,0,95.91799999999999,0.821
1384,0.813,220960,0.6890000000000001,-5.4270000000000005,1,0,90.288,0.941
1385,0.701,239027,0.75,-3.1910000000000003,0,0,82.531,0.515
1386,0.9,236733,0.632,-6.183,0,0,94.06200000000001,0.875
1387,0.5379999999999999,214200,0.677,-6.099,1,0,132.346,0.9129999999999999
1388,0.768,282067,0.867,-3.6519999999999997,0,0,96.431,0.5589999999999999
1389,0.792,212293,0.6609999999999999,-8.211,0,0,93.005,0.297
1390,0.763,267507,0.629,-8.66,0,0,142.149,0.7090000000000001
1391,0.575,204040,0.684,-6.007000000000001,1,0,172.155,0.9259999999999999
1392,0.8540000000000001,243733,0.5429999999999999,-6.166,0,0,103.03200000000001,0.868
1393,0.525,337640,0.652,-7.042000000000001,0,0,127.67299999999999,0.602
1394,0.912,231800,0.511,-6.365,1,0,101.62799999999999,0.611
1395,0.6729999999999999,232000,0.6829999999999999,-5.693,1,0,171.86,0.713
1396,0.7609999999999999,193387,0.7240000000000001,-3.818,1,0,149.936,0.815
1397,0.838,240040,0.594,-5.695,0,0,90.038,0.507
1398,0.782,262773,0.47200000000000003,-5.016,0,0,75.88600000000001,0.354
1399,0.731,254533,0.644,-5.348,1,0,129.94,0.691
1400,0.7040000000000001,242587,0.8540000000000001,-5.477,0,0,92.988,0.688
1401,0.573,259720,0.7120000000000001,-5.976,1,0,140.012,0.34600000000000003
1402,0.662,252120,0.693,-4.298,1,0,86.009,0.655
1403,0.652,207507,0.551,-6.2989999999999995,1,0,79.995,0.37200000000000005
1404,0.732,288133,0.659,-6.0889999999999995,1,0,148.001,0.575
1405,0.593,326187,0.883,-4.781000000000001,1,0,155.171,0.6709999999999999
1406,0.937,212360,0.738,-5.301,0,0,118.994,0.9109999999999999
1407,0.68,249533,0.687,-6.162000000000001,0,0,150.053,0.467
1408,0.375,338853,0.862,-3.363,0,0,159.841,0.478
1409,0.7290000000000001,250667,0.6579999999999999,-3.386,0,0,140.043,0.551
1410,0.42700000000000005,257760,0.861,-4.874,1,0,161.776,0.581
1411,0.79,211000,0.647,-5.983,0,0,87.999,0.654
1412,0.615,221253,0.711,-5.507000000000001,1,0,144.036,0.711
1413,0.8109999999999999,246600,0.757,-6.447,1,0,130.993,0.565
1414,0.8390000000000001,239987,0.804,-2.513,1,0,122.973,0.888
1415,0.9059999999999999,292373,0.584,-7.72,0,0,129.055,0.831
1416,0.713,299747,0.746,-4.99,1,0,135.02100000000002,0.47
1417,0.675,226507,0.545,-5.614,0,0,60.048,0.445
1418,0.466,264373,0.759,-4.978,0,0,160.033,0.32799999999999996
1419,0.845,242013,0.601,-5.2829999999999995,1,0,74.008,0.32899999999999996
1420,0.951,218573,0.6,-4.675,0,0,125.04,0.8220000000000001
1421,0.619,219773,0.87,-4.956,1,0,188.77200000000002,0.94
1422,0.64,252653,0.62,-5.931,1,0,129.37,0.609
1423,0.627,216813,0.723,-6.782,1,0,84.848,0.757
1424,0.5429999999999999,206333,0.7070000000000001,-3.1069999999999998,0,0,150.336,0.491
1425,0.723,261027,0.644,-6.8629999999999995,0,0,144.09,0.645
1426,0.888,241840,0.5770000000000001,-7.702000000000001,0,0,84.00299999999999,0.609
1427,0.63,190533,0.695,-5.007,0,0,175.896,0.40299999999999997
1428,0.7240000000000001,207547,0.87,-3.614,0,0,93.01,0.81
1429,0.855,221573,0.659,-3.4410000000000003,0,0,102.06700000000001,0.731
1430,0.789,231573,0.55,-7.422999999999999,0,0,172.049,0.696
1431,0.41200000000000003,186827,0.5670000000000001,-7.1,0,0,174.519,0.42200000000000004
1432,0.502,254093,0.652,-7.224,1,0,136.04,0.649
1433,0.742,242200,0.46799999999999997,-5.557,0,0,86.443,0.369
1434,0.9209999999999999,161507,0.882,-2.464,0,0,95.288,0.326
1435,0.596,223187,0.54,-6.723,0,0,188.003,0.579
1436,0.653,238160,0.563,-5.756,1,0,77.928,0.815
1437,0.644,253933,0.518,-10.02,1,0,169.799,0.46399999999999997
1438,0.763,369320,0.703,-4.69,1,0,108.963,0.42700000000000005
1439,0.8140000000000001,268005,0.779,-3.2710000000000004,1,0,93.43,0.544
1440,0.536,288387,0.7120000000000001,-6.939,1,0,130.18,0.456
1441,0.762,170933,0.324,-7.447,0,0,209.81900000000002,0.48200000000000004
1442,0.8590000000000001,261773,0.654,-6.3260000000000005,1,0,94.00399999999999,0.897
1443,0.75,263507,0.391,-7.087000000000001,0,0,146.191,0.711
1444,0.812,238333,0.721,-5.084,1,0,94.939,0.772
1445,0.7070000000000001,236747,0.451,-10.38,1,0,73.209,0.616
1446,0.584,233053,0.682,-9.597000000000001,0,0,105.17,0.722
1447,0.569,217347,0.596,-6.486000000000001,1,0,93.134,0.757
1448,0.664,284160,0.465,-9.711,0,0,127.932,0.281
1449,0.489,267160,0.757,-4.062,0,0,168.00400000000002,0.5670000000000001
1450,0.7170000000000001,257427,0.449,-9.687999999999999,0,0,108.802,0.611
1451,0.358,327693,0.541,-4.237,0,0,85.595,0.409
1452,0.5379999999999999,232880,0.728,-3.6630000000000003,0,0,78.42699999999999,0.43700000000000006
1453,0.6679999999999999,221373,0.7240000000000001,-5.952999999999999,1,0,148.52200000000002,0.318
1454,0.63,253840,0.726,-5.372000000000001,1,0,133.317,0.327
1455,0.8140000000000001,295360,0.85,-6.112,1,0,184.58700000000002,0.7170000000000001
1456,0.768,282067,0.867,-3.6519999999999997,0,0,96.431,0.5589999999999999
1457,0.6709999999999999,198293,0.763,-4.071000000000001,1,0,91.986,0.48100000000000004
1458,0.7829999999999999,214560,0.718,-6.484,1,0,98.976,0.815
1459,0.586,261320,0.619,-6.1160000000000005,1,0,120.125,0.326
1460,0.727,284733,0.7290000000000001,-2.99,1,0,117.932,0.512
1461,0.828,469200,0.586,-6.274,1,0,97.01,0.802
1462,0.7440000000000001,234707,0.406,-6.377999999999999,0,0,89.94200000000001,0.725
1463,0.721,228933,0.621,-4.378,1,0,159.967,0.568
1464,0.72,263413,0.48,-7.888999999999999,1,0,127.993,0.67
1465,0.835,274387,0.757,-5.029,0,0,82.038,0.626
1466,0.6759999999999999,255333,0.512,-4.18,1,0,116.69,0.33299999999999996
1467,0.877,198217,0.8390000000000001,-3.988,1,0,71.977,0.9259999999999999
1468,0.693,278800,0.88,-3.228,0,0,88.088,0.397
1469,0.9309999999999999,216000,0.486,-10.558,1,0,120.02600000000001,0.8959999999999999
1470,0.6579999999999999,214960,0.551,-6.62,1,0,138.335,0.442
1471,0.782,256800,0.63,-5.683,1,0,78.516,0.295
1472,0.727,259933,0.9129999999999999,-5.571000000000001,0,0,90.985,0.618
1473,0.8190000000000001,284467,0.5820000000000001,-5.5329999999999995,0,0,104.60700000000001,0.635
1474,0.622,284187,0.882,-5.59,0,0,77.506,0.762
1475,0.373,229840,0.67,-7.098,1,0,184.977,0.27399999999999997
1476,0.855,223293,0.6809999999999999,-4.955,1,0,99.699,0.9079999999999999
1477,0.685,236080,0.8,-6.564,1,0,120.226,0.483
1478,0.907,253867,0.628,-2.551,0,0,94.027,0.902
1479,0.855,239787,0.831,-3.333,0,0,93.97200000000001,0.9420000000000001
1480,0.8390000000000001,242560,0.6409999999999999,-5.669,0,0,97.00399999999999,0.927
1481,0.772,238267,0.59,-6.957000000000001,1,0,83.99799999999999,0.743
1482,0.748,222200,0.767,-7.806,0,0,133.929,0.519
1483,0.7090000000000001,281480,0.7440000000000001,-5.905,0,0,145.112,0.508
1484,0.8290000000000001,259733,0.684,-6.473,1,0,107.985,0.731
1485,0.585,239707,0.775,-4.857,1,0,98.133,0.588
1486,0.736,221400,0.5760000000000001,-7.486000000000001,0,0,96.368,0.7609999999999999
1487,0.645,313933,0.597,-7.266,0,0,83.04899999999999,0.523
1488,0.7809999999999999,264653,0.8690000000000001,-6.077999999999999,1,0,97.025,0.7020000000000001
1489,0.802,214560,0.552,-4.796,0,0,105.48100000000001,0.601
1490,0.7909999999999999,311800,0.665,-9.496,0,0,177.097,0.792
1491,0.833,286187,0.628,-7.041,1,0,106.32799999999999,0.645
1492,0.446,233440,0.401,-11.232000000000001,1,0,82.94200000000001,0.647
1493,0.86,271053,0.861,-7.131,0,0,143.184,0.79
1494,0.6409999999999999,275027,0.72,-5.209,1,0,92.988,0.418
1495,0.527,275360,0.762,-3.841,1,0,98.575,0.915
1496,0.315,263573,0.29600000000000004,-13.262,1,0,172.638,0.436
1497,0.579,246600,0.865,-4.692,1,0,104.99,0.358
1498,0.87,198440,0.6990000000000001,-5.541,0,0,126.96700000000001,0.726
1499,0.435,355733,0.5479999999999999,-12.517000000000001,0,0,83.64,0.498
1500,0.445,625173,0.523,-9.854,1,0,137.96,0.5489999999999999
1501,0.408,279973,0.623,-8.054,1,0,183.202,0.371
1502,0.452,226747,0.207,-14.549000000000001,1,0,60.666000000000004,0.207
1503,0.41200000000000003,265093,0.528,-6.6129999999999995,1,0,79.962,0.175
1504,0.429,238627,0.812,-6.252000000000001,1,0,113.279,0.625
1505,0.406,205667,0.6829999999999999,-6.593,1,0,126.73700000000001,0.821
1506,0.368,308440,0.9279999999999999,-8.369,0,0,141.175,0.532
1507,0.545,270213,0.67,-8.81,1,0,151.553,0.48100000000000004
1508,0.728,250360,0.598,-10.251,0,0,129.516,0.797
1509,0.575,211578,0.67,-10.39,1,0,139.191,0.74
1510,0.348,202133,0.875,-4.758,0,0,169.15200000000002,0.40700000000000003
1511,0.21600000000000003,193427,0.882,-5.176,0,0,189.28599999999997,0.6559999999999999
1512,0.632,213622,0.5920000000000001,-9.735,0,0,89.522,0.499
1513,0.685,250187,0.872,-5.827999999999999,1,0,85.85,0.546
1514,0.619,173147,0.7020000000000001,-3.552,1,0,98.00399999999999,0.326
1515,0.713,205067,0.5489999999999999,-6.319,1,0,99.98299999999999,0.7979999999999999
1516,0.616,171500,0.9329999999999999,-3.801,0,0,143.954,0.794
1517,0.747,187890,0.8440000000000001,-2.9130000000000003,1,0,129.975,0.532
1518,0.595,215226,0.8009999999999999,-3.8280000000000003,1,0,127.73100000000001,0.5379999999999999
1519,0.695,211853,0.608,-6.117000000000001,1,0,120.00200000000001,0.39399999999999996
1520,0.643,174112,0.6829999999999999,-7.593999999999999,0,0,119.921,0.37200000000000005
1521,0.253,223830,0.745,-3.464,1,0,65.098,0.248
1522,0.617,181329,0.6509999999999999,-4.03,0,0,66.01899999999999,0.5770000000000001
1523,0.518,204773,0.7090000000000001,-5.852,1,0,147.935,0.359
1524,0.863,235813,0.657,-7.295,1,0,115.958,0.8290000000000001
1525,0.605,205671,0.816,-4.475,1,0,160.05,0.285
